no2,elevation,population,landuse,road_density
0.09834939,0.22778177,0.0025694272,0.71590924,0.0
0.10332006,0.22726679,0.0024658423,0.71590924,0.0
0.10672468,0.22560906,0.0024889424,0.71590924,0.0
0.10856348,0.22343683,0.0036957008,0.71590924,0.0
0.110675514,0.22131824,0.0058658514,0.70454574,0.0
0.11306101,0.22009611,0.008947814,0.67045474,0.0
0.11636031,0.22019315,0.012522523,0.636364,0.0
0.12057346,0.2199614,0.015262387,0.602273,0.0
0.12341273,0.21994519,0.017169237,0.602273,0.0
0.12487781,0.22199869,0.017712742,0.61363673,0.0
0.124958634,0.22401476,0.017112922,0.6477275,0.0
0.12365502,0.22452879,0.015721899,0.6818185,0.0
0.12423545,0.22744942,0.013294053,0.71590924,0.0
0.12670004,0.22988439,0.011041716,0.71590924,0.0
0.12996471,0.23084116,0.010848937,0.71590924,0.0
0.13402951,0.23340988,0.011774431,0.71590924,0.0
0.13839078,0.23596907,0.013448351,0.71590924,0.0
0.14304829,0.23562884,0.013875182,0.71590924,0.0
0.14849281,0.2373693,0.013204091,0.71590924,0.0
0.15472436,0.23909712,0.010488381,0.71590924,0.0
0.15935564,0.23743558,0.0075174514,0.71590924,0.0
0.1623869,0.2359376,0.0050732885,0.71590924,0.0
0.165434,0.23473287,0.0043255496,0.71590924,0.0
0.16849732,0.2316525,0.0046092523,0.71590924,0.0
0.17297888,0.22807527,0.006128734,0.71590924,0.0
0.17887855,0.22577763,0.0078091873,0.71590924,0.0
0.18407524,0.22232747,0.009068931,0.71590924,0.0
0.18856871,0.22017026,0.011097397,0.71590924,0.0
0.19412875,0.2184,0.014210018,0.71590924,0.0
0.20075512,0.21475434,0.016944733,0.7386365,0.0
0.20665145,0.21106958,0.023488786,0.77272725,0.0
0.21181774,0.21045852,0.03742043,0.784091,0.0
0.21666944,0.21075201,0.059474163,0.7954545,0.0
0.22120667,0.21289706,0.08117745,0.85227275,0.0
0.22569215,0.2153523,0.09988316,0.886364,0.0
0.23012567,0.21137047,0.11207372,0.90909123,0.0
0.23282719,0.20138335,0.115655266,0.95454574,0.0
0.23379672,0.18780756,0.105726555,1.0000002,0.0
0.23906493,0.17180753,0.0921946,1.0000002,0.0
0.24863172,0.15653253,0.079240985,0.9318185,0.0
0.25462282,0.14818001,0.0695914,0.8977275,0.0
0.25703812,0.14510465,0.062422395,0.85227275,0.0
0.25865567,0.14528894,0.06014286,0.76136374,0.0
0.2594757,0.14519167,0.05662362,0.67045474,0.0
0.258219,0.14489794,0.050103545,0.6818185,0.0
0.2548859,0.14400291,0.041084975,0.65909123,0.0
0.2507174,0.14002967,0.031200752,0.6477275,0.0
0.24571347,0.13678765,0.02068111,0.6818185,0.0
0.2400837,0.13553119,0.0133675905,0.71590924,0.0
0.23382783,0.13255382,0.010326372,0.71590924,0.0
0.2275945,0.13146067,0.010139882,0.71590924,0.0
0.22138345,0.13539457,0.012523094,0.71590924,0.0
0.2174201,0.13779807,0.015820857,0.71590924,0.0
0.21570432,0.13885641,0.018307421,0.71590924,0.0
0.21272409,0.14297819,0.021581747,0.71590924,0.0
0.20847964,0.14670062,0.02379834,0.71590924,0.0
0.20385623,0.1461842,0.0214587,0.71590924,0.0
0.19885409,0.14519787,0.017197773,0.71590924,0.0
0.19521737,0.14445376,0.014052487,0.71590924,0.0
0.19294631,0.14409637,0.010356545,0.71590924,0.0
0.19092512,0.14310122,0.006246416,0.71590924,0.0
0.18915391,0.14191723,0.004422545,0.71590924,0.0
0.18717861,0.13953042,0.0039877277,0.71590924,0.0
0.18499911,0.13837981,0.003527091,0.71590924,0.0
0.1811738,0.13766289,0.0023888801,0.71590924,0.0
0.17570293,0.13735628,0.0013217418,0.71590924,0.0
0.17041194,0.1392312,0.0010178129,0.71590924,0.0
0.16530085,0.14164829,0.0010704845,0.71590924,0.0
0.16161752,0.14239955,0.0012196884,0.71590924,0.0
0.15936172,0.14202476,0.001472651,0.71590924,0.0
0.15719569,0.140625,0.0019698665,0.71590924,0.0
0.15511966,0.13927388,0.0031042085,0.71590924,0.0
0.1536231,0.14131165,0.004961216,0.71590924,0.0
0.15270615,0.14514303,0.0069862027,0.71590924,0.0
0.15210259,0.15259385,0.0080314055,0.71590924,0.0
0.15181267,0.16486955,0.008064098,0.71590924,0.0
0.15533233,0.17729807,0.0072466834,0.71590924,0.0
0.16266167,0.18852401,0.005665686,0.7386365,0.0
0.16482902,0.19928575,0.0041217073,0.76136374,0.0
0.161834,0.20761037,0.0037542675,0.784091,0.0
0.15933025,0.21282911,0.004207903,0.80681825,0.0
0.157318,0.21655631,0.004730326,0.80681825,0.0
0.1546216,0.21992779,0.00484313,0.784091,0.0
0.15124118,0.22130156,0.0044317897,0.76136374,0.0
0.1480887,0.22216916,0.004056438,0.7386365,0.0
0.14516401,0.22197747,0.003818431,0.71590924,0.0
0.14437973,0.2224667,0.0036059506,0.71590924,0.0
0.14573586,0.22233868,0.003416622,0.71590924,0.0
0.14564085,0.2266345,0.003673764,0.71590924,0.0
0.14409482,0.23167014,0.0041087046,0.6818185,0.0
0.14233685,0.23538017,0.0046121413,0.6477275,0.0
0.1403668,0.23620749,0.0046674134,0.6477275,0.0
0.13886797,0.23430681,0.0045891684,0.6477275,0.0
0.13784003,0.22846198,0.0042234533,0.6477275,0.0
0.13744235,0.21984076,0.0038099918,0.6818185,0.0
0.13767469,0.2128129,0.0033039595,0.71590924,0.0
0.13731945,0.20793891,0.0031800438,0.71590924,0.0
0.1363765,0.20497036,0.0031478303,0.71590924,0.0
0.13147438,0.20219564,0.0033823773,0.71590924,0.0
0.12261331,0.1984036,0.0036052014,0.71590924,0.0
0.117411375,0.19060588,0.0036859675,0.71590924,0.0
0.11586863,0.1784265,0.0034975298,0.71590924,0.0
0.1143595,0.16503024,0.003349673,0.71590924,0.0
0.112883806,0.15687346,0.003522891,0.71590924,0.0
0.11052054,0.14738512,0.0030210079,0.71590924,0.0
0.107269645,0.13702655,0.001902367,0.71590924,0.0
0.021858275,0.21161842,0.009010393,0.6477275,0.0
0.023349881,0.2103765,0.008145617,0.6477275,0.0
0.026333034,0.21060038,0.006398623,0.6477275,0.0
0.029153466,0.21592832,0.0051520923,0.6477275,0.0
0.031811357,0.22248745,0.0034798733,0.6477275,0.0
0.03268057,0.22293139,0.0019832966,0.71590924,0.0
0.03176117,0.22520351,0.0013960423,0.71590924,0.0
0.031552255,0.22647858,0.003113667,0.71590924,0.0
0.03205383,0.22286677,0.0058204997,0.6818185,0.0
0.032776713,0.21724558,0.008376806,0.6818185,0.0
0.03372097,0.21531677,0.0105763925,0.6818185,0.0
0.03492248,0.21369791,0.012094981,0.6818185,0.0
0.036381304,0.21249795,0.0115233585,0.6818185,0.0
0.038674593,0.21203136,0.009213986,0.71590924,0.0
0.041802526,0.21392536,0.007100234,0.71590924,0.0
0.045059144,0.21676135,0.0053217122,0.71590924,0.0
0.04844451,0.21839666,0.003771442,0.71590924,0.0
0.05161804,0.21990228,0.0027157282,0.71590924,0.0
0.054579675,0.22053838,0.0024470212,0.71590924,0.0
0.058200896,0.22005892,0.0023432127,0.71590924,0.0
0.0624817,0.22002673,0.0027399785,0.6818185,0.0
0.06620693,0.2213602,0.0033415435,0.6818185,0.0
0.06937659,0.22205567,0.0038832775,0.6818185,0.0
0.07314849,0.22263575,0.004636282,0.6818185,0.0
0.077522695,0.22385693,0.0048789005,0.6818185,0.0
0.08191097,0.2238369,0.0042810915,0.71590924,0.0
0.08631331,0.22363043,0.0035348856,0.71590924,0.0
0.090631485,0.22412443,0.0028700745,0.71590924,0.0
0.09486556,0.22471118,0.0020966376,0.71590924,0.0
0.09967327,0.22445416,0.0017584912,0.71590924,0.0
0.10505462,0.22424293,0.0016764286,0.71590924,0.0
0.10847074,0.2228005,0.001848422,0.71590924,0.0
0.109921694,0.22099638,0.0030560275,0.71590924,0.0
0.111943066,0.22010136,0.0055378787,0.67045474,0.0
0.114534855,0.21917582,0.009282765,0.65909123,0.0
0.11795807,0.2197597,0.014153819,0.62500024,0.0
0.12221289,0.22014904,0.017629456,0.5909095,0.0
0.12543452,0.22052169,0.019537862,0.5909095,0.0
0.1276229,0.22132277,0.019772135,0.636364,0.0
0.12755525,0.22228289,0.01942876,0.6477275,0.0
0.1252315,0.22222686,0.018486567,0.6818185,0.0
0.1261239,0.22476745,0.01615965,0.71590924,0.0
0.13023269,0.22737789,0.01379645,0.71590924,0.0
0.13473117,0.22873235,0.013472849,0.71590924,0.0
0.13961923,0.23180962,0.014436618,0.71590924,0.0
0.14441383,0.23457694,0.016337473,0.71590924,0.0
0.14911485,0.23447776,0.016765952,0.71590924,0.0
0.15505517,0.23526692,0.016146086,0.71590924,0.0
0.1622349,0.23632121,0.013490544,0.71590924,0.0
0.16741431,0.23451614,0.0098752165,0.71590924,0.0
0.17059386,0.23276114,0.0065450696,0.71590924,0.0
0.17344081,0.23158073,0.0053908173,0.71590924,0.0
0.17595553,0.22887158,0.005939821,0.71590924,0.0
0.18007994,0.22607684,0.008800621,0.71590924,0.0
0.18581378,0.22436666,0.011849938,0.71590924,0.0
0.1908325,0.22180057,0.013679543,0.71590924,0.0
0.19513583,0.21935081,0.014997345,0.71590924,0.0
0.20063746,0.2175343,0.016091939,0.71590924,0.0
0.20733726,0.21393132,0.015882663,0.72727275,0.0
0.21325505,0.21068358,0.018747192,0.71590924,0.0
0.21839106,0.20916867,0.028142512,0.6818185,0.0
0.22290492,0.20892477,0.045325447,0.6477275,0.0
0.22679687,0.21000242,0.0626586,0.693182,0.0
0.23112643,0.21100378,0.078534,0.7386365,0.0
0.2358936,0.20581198,0.09224737,0.80681825,0.0
0.2388494,0.19597602,0.10161332,0.8977275,0.0
0.23999393,0.18386889,0.09988371,0.9886365,0.0
0.24629152,0.17024016,0.094615035,1.0000002,0.0
0.25774205,0.15710974,0.08703246,0.96590924,0.0
0.26451254,0.14899659,0.07803859,0.96590924,0.0
0.266603,0.1449604,0.06802075,0.92045474,0.0
0.26807082,0.1448667,0.061306797,0.81818175,0.0
0.268916,0.1442051,0.055040717,0.72727275,0.0
0.2679404,0.14293838,0.047690134,0.70454574,0.0
0.26514375,0.1422534,0.039583933,0.6477275,0.0
0.26014936,0.14160633,0.033033565,0.636364,0.0
0.25295722,0.13913608,0.026630852,0.6818185,0.0
0.24665236,0.13759065,0.020637974,0.71590924,0.0
0.24123478,0.1348238,0.017466836,0.71590924,0.0
0.23486519,0.13411236,0.016511723,0.72727275,0.0
0.22754335,0.13612056,0.017195694,0.7386365,0.0
0.22285736,0.1372056,0.019590791,0.7386365,0.0
0.22080684,0.13834691,0.022797856,0.7386365,0.0
0.21806526,0.14265466,0.02717986,0.7386365,0.0
0.21463275,0.14590931,0.030123204,0.72727275,0.0
0.21035361,0.14466739,0.027658891,0.71590924,0.0
0.20522797,0.14343166,0.022334985,0.71590924,0.0
0.20129955,0.1426568,0.018415555,0.71590924,0.0
0.19856834,0.14168644,0.014186728,0.71590924,0.0
0.19636118,0.1405766,0.009494581,0.71590924,0.0
0.19467795,0.14051604,0.007290641,0.71590924,0.0
0.19298375,0.13917994,0.0069296714,0.71590924,0.0
0.19127882,0.13722754,0.006000257,0.693182,0.0
0.18797684,0.13536811,0.0037628873,0.693182,0.0
0.18307745,0.13528323,0.0018900624,0.693182,0.0
0.17807639,0.13653255,0.0011679921,0.693182,0.0
0.17297351,0.13776875,0.0012645861,0.693182,0.0
0.16951251,0.13928461,0.0014997278,0.71590924,0.0
0.16769302,0.14055777,0.0018111756,0.71590924,0.0
0.16591978,0.13902354,0.0021834802,0.71590924,0.0
0.16419256,0.13692927,0.003157889,0.71590924,0.0
0.16294181,0.13887405,0.0056137964,0.72727275,0.0
0.16216743,0.14260626,0.00861733,0.72727275,0.0
0.16172588,0.15018415,0.01054511,0.72727275,0.0
0.16161716,0.16224551,0.011288483,0.72727275,0.0
0.1669141,0.17489815,0.010945806,0.72727275,0.0
0.17761648,0.1861434,0.008950678,0.7386365,0.0
0.18080962,0.19611168,0.006521629,0.76136374,0.0
0.17649376,0.20327687,0.0053644814,0.784091,0.0
0.17353904,0.20831084,0.0053034592,0.7954545,0.0
0.17194557,0.21241975,0.005526454,0.7954545,0.0
0.1689843,0.21678376,0.005438201,0.77272725,0.0
0.16465557,0.21900082,0.004843641,0.75,0.0
0.16062212,0.2200911,0.004181184,0.72727275,0.0
0.15688431,0.22003698,0.0036395988,0.71590924,0.0
0.15411294,0.21978617,0.0032086112,0.71590924,0.0
0.1523081,0.21878529,0.0029586726,0.71590924,0.0
0.15046024,0.22344398,0.0034187045,0.71590924,0.0
0.14856923,0.23028588,0.0043801595,0.6477275,0.0
0.1467222,0.23640609,0.0055290004,0.62500024,0.0
0.14491856,0.23937249,0.006097704,0.62500024,0.0
0.14346957,0.23847747,0.006153145,0.62500024,0.0
0.14237487,0.23261952,0.005541281,0.62500024,0.0
0.14208841,0.22356272,0.00448064,0.693182,0.0
0.14261019,0.21495461,0.0032200343,0.71590924,0.0
0.14247525,0.20811105,0.0025520362,0.71590924,0.0
0.1416837,0.20341706,0.0024007522,0.71590924,0.0
0.13691664,0.198282,0.0027527823,0.71590924,0.0
0.12817425,0.1905868,0.003266248,0.71590924,0.0
0.12309039,0.1789136,0.0036006188,0.71590924,0.0
0.1216653,0.16524959,0.0035465304,0.71590924,0.0
0.120326996,0.15220737,0.0033969576,0.71590924,0.0
0.11907554,0.14373183,0.0034815106,0.71590924,0.0
0.11719453,0.13564038,0.0028462117,0.71590924,0.0
0.114684165,0.12882876,0.001681197,0.71590924,0.0
0.021838725,0.20982623,0.009191905,0.6477275,0.0
0.023621798,0.20972753,0.008360712,0.6477275,0.0
0.027187943,0.21087432,0.0066772383,0.6477275,0.0
0.030254304,0.21660233,0.0054974016,0.6477275,0.0
0.03282106,0.22265244,0.003913813,0.6477275,0.0
0.03359413,0.22269082,0.00248292,0.71590924,0.0
0.03257364,0.22398615,0.0019159121,0.71590924,0.0
0.032453477,0.22462273,0.0034310971,0.71590924,0.0
0.03323376,0.22080755,0.0058680354,0.6818185,0.0
0.034084797,0.2162211,0.008140408,0.6818185,0.0
0.035006583,0.2148416,0.009637964,0.6818185,0.0
0.036283016,0.21335554,0.010247011,0.6818185,0.0
0.03791386,0.21185493,0.009214754,0.6818185,0.0
0.0403502,0.21112394,0.006862389,0.71590924,0.0
0.043592036,0.21265721,0.004589074,0.71590924,0.0
0.047314525,0.21551394,0.0028978004,0.71590924,0.0
0.051517665,0.21724391,0.0017301133,0.71590924,0.0
0.05496645,0.21874475,0.0010526152,0.71590924,0.0
0.057660937,0.21887136,0.0009802941,0.71590924,0.0
0.061199784,0.21809745,0.0010303068,0.71590924,0.0
0.06558305,0.21722388,0.001329449,0.71590924,0.0
0.069230676,0.21769333,0.0021229414,0.71590924,0.0
0.0721426,0.21787786,0.0024991482,0.71590924,0.0
0.07554191,0.21842217,0.0027470444,0.71590924,0.0
0.07942867,0.21928501,0.0029434622,0.71590924,0.0
0.083634496,0.21988463,0.0027659736,0.71590924,0.0
0.08815944,0.22027016,0.002095237,0.71590924,0.0
0.092137575,0.22098017,0.0018263906,0.71590924,0.0
0.095568955,0.22130895,0.0016134568,0.71590924,0.0
0.09997982,0.22098565,0.0013311715,0.71590924,0.0
0.105370104,0.22067595,0.0012728455,0.71590924,0.0
0.108670056,0.21877122,0.0017436943,0.71590924,0.0
0.10987967,0.21677971,0.0031095603,0.71590924,0.0
0.112262785,0.21607566,0.005425808,0.6477275,0.0
0.115819454,0.21575117,0.008605572,0.636364,0.0
0.119710326,0.21615982,0.012996885,0.602273,0.0
0.1239354,0.21744394,0.017141651,0.56818175,0.0
0.1275549,0.21813393,0.01965411,0.56818175,0.0
0.13056862,0.21868873,0.020614792,0.602273,0.0
0.13102674,0.21891475,0.0213992,0.61363673,0.0
0.12892926,0.21924305,0.021751478,0.6477275,0.0
0.13019931,0.2215457,0.020603139,0.6818185,0.0
0.13483739,0.2242229,0.01879422,0.693182,0.0
0.13996863,0.22555828,0.018206924,0.72727275,0.0
0.1455934,0.22825146,0.018736936,0.72727275,0.0
0.15063405,0.23036313,0.019412518,0.72727275,0.0
0.15509093,0.23084474,0.018489316,0.72727275,0.0
0.16090012,0.23172069,0.017015118,0.71590924,0.0
0.16806173,0.23303461,0.014574875,0.71590924,0.0
0.17323244,0.23238564,0.0110645015,0.71590924,0.0
0.1764121,0.23179793,0.0076217353,0.71590924,0.0
0.17922449,0.23086786,0.0063622566,0.71590924,0.0
0.18166947,0.22750974,0.0069681033,0.71590924,0.0
0.18564081,0.22445059,0.010194788,0.71590924,0.0
0.19113839,0.22221112,0.013774796,0.71590924,0.0
0.19586027,0.21952248,0.016302347,0.72727275,0.0
0.19980645,0.21692085,0.017737154,0.7386365,0.0
0.20515561,0.21500611,0.018190991,0.75,0.0
0.21190786,0.21196675,0.016746666,0.76136374,0.0
0.21830642,0.20840144,0.01757484,0.70454574,0.0
0.22435117,0.20516229,0.023572829,0.61363673,0.0
0.22907996,0.20190787,0.034426212,0.534091,0.0
0.23249245,0.20041299,0.045704566,0.55681825,0.0
0.23677623,0.1986239,0.0582242,0.5909095,0.0
0.2419312,0.19304419,0.07185635,0.65909123,0.0
0.2453624,0.18493724,0.08424224,0.75,0.0
0.24706984,0.17595267,0.09090079,0.87500024,0.0
0.25366724,0.16648555,0.09423325,0.8977275,0.0
0.26515424,0.15691662,0.09134264,0.90909123,0.0
0.27142954,0.15093565,0.08313764,0.943182,0.0
0.27249312,0.1475122,0.07107404,0.9318185,0.0
0.27344275,0.1471734,0.06115307,0.86363673,0.0
0.27427828,0.1464932,0.053438492,0.77272725,0.0
0.2736355,0.14470005,0.046498954,0.71590924,0.0
0.27151453,0.14299345,0.04004346,0.67045474,0.0
0.26692653,0.14236188,0.03708513,0.67045474,0.0
0.2598716,0.14004874,0.03356638,0.6818185,0.0
0.25455248,0.13732791,0.027804434,0.71590924,0.0
0.25096917,0.13571191,0.023970358,0.71590924,0.0
0.24476385,0.1361258,0.022718389,0.72727275,0.0
0.23593676,0.13692713,0.022745818,0.7386365,0.0
0.23008406,0.13798308,0.026321057,0.75,0.0
0.22720587,0.14054513,0.03153514,0.76136374,0.0
0.22441185,0.14377451,0.03677797,0.76136374,0.0
0.22170198,0.14613557,0.040695075,0.75,0.0
0.21778631,0.14503789,0.038141724,0.7386365,0.0
0.21266496,0.14317179,0.030172102,0.72727275,0.0
0.20852399,0.14125943,0.023810014,0.71590924,0.0
0.20536327,0.13982844,0.018840384,0.71590924,0.0
0.20289075,0.13819623,0.012823264,0.71590924,0.0
0.20110631,0.13858294,0.009393791,0.71590924,0.0
0.19951582,0.13828254,0.008783305,0.71590924,0.0
0.19811952,0.13586807,0.007589408,0.693182,0.0
0.19524813,0.13375592,0.0051478734,0.693182,0.0
0.19090164,0.13403058,0.0028345124,0.693182,0.0
0.18640566,0.13511729,0.0015096324,0.693182,0.0
0.18176007,0.13547611,0.0018364028,0.693182,0.0
0.17824888,0.13800359,0.0022998299,0.71590924,0.0
0.17587185,0.13971806,0.002839833,0.71590924,0.0
0.17418778,0.13813663,0.0032122997,0.71590924,0.0
0.17319655,0.13615632,0.0045285756,0.71590924,0.0
0.17230666,0.13813758,0.007968628,0.693182,0.0
0.17151773,0.14135504,0.012201894,0.70454574,0.0
0.17137778,0.14954877,0.015210447,0.67045474,0.0
0.17188656,0.16146803,0.016762242,0.67045474,0.0
0.1771375,0.17337036,0.016449787,0.67045474,0.0
0.18713069,0.1838069,0.013609317,0.71590924,0.0
0.18960345,0.19326234,0.009956288,0.72727275,0.0
0.18455541,0.19939089,0.00760761,0.784091,0.0
0.18122685,0.20406437,0.0067292834,0.784091,0.0
0.17961788,0.20847774,0.00649241,0.784091,0.0
0.17632711,0.21368575,0.0061004693,0.76136374,0.0
0.17135465,0.21647859,0.0053286813,0.7386365,0.0
0.1666727,0.217381,0.00438227,0.71590924,0.0
0.1622814,0.21758437,0.0034190943,0.71590924,0.0
0.1588068,0.21652412,0.0028305775,0.71590924,0.0
0.15624845,0.21511006,0.002478125,0.71590924,0.0
0.15418196,0.21971846,0.0029539037,0.71590924,0.0
0.15260744,0.22684407,0.0042606173,0.6477275,0.0
0.15101838,0.23339367,0.0057474505,0.62500024,0.0
0.1494149,0.23844361,0.0065759206,0.62500024,0.0
0.14808941,0.23921943,0.00675809,0.62500024,0.0
0.14704192,0.23440099,0.0060610706,0.62500024,0.0
0.14683437,0.22690988,0.0045904308,0.693182,0.0
0.14746654,0.21859026,0.002816503,0.71590924,0.0
0.1472615,0.2110312,0.0017614462,0.71590924,0.0
0.14621937,0.20479727,0.0015251664,0.71590924,0.0
0.14131689,0.19698381,0.001974803,0.71590924,0.0
0.13255417,0.18535376,0.002764457,0.71590924,0.0
0.12749231,0.17020369,0.0034310971,0.71590924,0.0
0.12613136,0.15390348,0.0037357183,0.71590924,0.0
0.12497866,0.13940024,0.0037352913,0.71590924,0.0
0.124034345,0.13023186,0.0038267686,0.71590924,0.0
0.12261307,0.12260842,0.0031627873,0.71590924,0.0
0.12071478,0.11761904,0.0018983176,0.71590924,0.0
0.023235142,0.20765781,0.008978933,0.6477275,0.0
0.024987996,0.2095654,0.008443079,0.6477275,0.0
0.028493583,0.21334863,0.0069892863,0.6477275,0.0
0.031296134,0.21801734,0.005940809,0.6477275,0.0
0.033395648,0.22328115,0.004629215,0.6477275,0.0
0.03405893,0.22358227,0.003398649,0.71590924,0.0
0.033285916,0.22355151,0.0027124472,0.71590924,0.0
0.03356439,0.22188091,0.0036071665,0.71590924,0.0
0.034894228,0.21805286,0.00525752,0.6818185,0.0
0.03588444,0.21392679,0.006791032,0.6818185,0.0
0.036535025,0.21247602,0.007389738,0.6818185,0.0
0.03756571,0.2112093,0.007219116,0.6818185,0.0
0.03897649,0.20990801,0.0060665673,0.6818185,0.0
0.041175783,0.20931792,0.0041925823,0.71590924,0.0
0.044163525,0.21074176,0.0024251426,0.71590924,0.0
0.047986686,0.21350121,0.0012969994,0.71590924,0.0
0.052645326,0.21498656,0.00080068456,0.71590924,0.0
0.0563944,0.21643901,0.0006296269,0.71590924,0.0
0.059233844,0.21671367,0.00073711737,0.71590924,0.0
0.06283212,0.21645498,0.0007807736,0.71590924,0.0
0.06718916,0.21615124,0.0008539548,0.71590924,0.0
0.07080692,0.21593404,0.0020077676,0.71590924,0.0
0.07368553,0.21550727,0.002470715,0.71590924,0.0
0.076783955,0.21598029,0.00239512,0.71590924,0.0
0.080102384,0.21639204,0.002250345,0.71590924,0.0
0.08419317,0.21689153,0.0020817262,0.71590924,0.0
0.08905637,0.21783519,0.0011626636,0.71590924,0.0
0.09297538,0.21845007,0.00086884364,0.71590924,0.0
0.095950186,0.21840405,0.0008987873,0.71590924,0.0
0.100091815,0.21786118,0.00096831797,0.71590924,0.0
0.10540038,0.21692133,0.0011944361,0.71590924,0.0
0.10872394,0.21474075,0.0017008623,0.71590924,0.0
0.11006266,0.21270728,0.0028660395,0.71590924,0.0
0.112084925,0.21226168,0.0045118243,0.6477275,0.0
0.11479074,0.21217608,0.006594006,0.67045474,0.0
